source_file,subject_id,rt,stimulus_image,image_idx,response,correct_choice,choices,correct
obj_2afc_297346.csv,297346,722.299999952316,../../images/project_obj_2AFC/im35.png,35,1,3,"[0,3]",True
obj_2afc_297346.csv,297346,960.599999904633,../../images/project_obj_2AFC/im40.png,40,1,4,"[2,4]",True
obj_2afc_297346.csv,297346,869,../../images/project_obj_2AFC/im27.png,27,1,2,"[1,2]",True
obj_2afc_297346.csv,297346,785.400000095367,../../images/project_obj_2AFC/im24.png,24,1,2,"[0,2]",True
obj_2afc_297346.csv,297346,842.199999809265,../../images/project_obj_2AFC/im53.png,53,0,7,"[7,0]",True
obj_2afc_297346.csv,297346,863.900000095367,../../images/project_obj_2AFC/im46.png,46,1,4,"[9,4]",True
obj_2afc_297346.csv,297346,962.700000047684,../../images/project_obj_2AFC/im3.png,3,1,0,"[7,0]",True
obj_2afc_297346.csv,297346,640.199999809265,../../images/project_obj_2AFC/im26.png,26,1,2,"[7,2]",True
obj_2afc_297346.csv,297346,902.900000095367,../../images/project_obj_2AFC/im36.png,36,0,3,"[3,9]",True
obj_2afc_297346.csv,297346,601.5,../../images/project_obj_2AFC/im21.png,21,1,2,"[7,2]",True
obj_2afc_297346.csv,297346,974.900000095367,../../images/project_obj_2AFC/im10.png,10,0,1,"[1,9]",True
obj_2afc_297346.csv,297346,752.299999952316,../../images/project_obj_2AFC/im52.png,52,1,7,"[1,7]",True
obj_2afc_297346.csv,297346,656.800000190735,../../images/project_obj_2AFC/im19.png,19,1,1,"[7,1]",True
obj_2afc_297346.csv,297346,950,../../images/project_obj_2AFC/im42.png,42,0,4,"[4,0]",True
obj_2afc_297346.csv,297346,635.700000047684,../../images/project_obj_2AFC/im56.png,56,1,7,"[9,7]",True
obj_2afc_297346.csv,297346,923.399999856949,../../images/project_obj_2AFC/im17.png,17,0,1,"[1,0]",True
obj_2afc_297346.csv,297346,988.799999952316,../../images/project_obj_2AFC/im31.png,31,0,3,"[3,2]",True
obj_2afc_297346.csv,297346,649.200000047684,../../images/project_obj_2AFC/im49.png,49,1,4,"[2,4]",True
obj_2afc_297346.csv,297346,585.100000143051,../../images/project_obj_2AFC/im32.png,32,1,3,"[9,3]",True
obj_2afc_297346.csv,297346,634.399999856949,../../images/project_obj_2AFC/im47.png,47,1,4,"[3,4]",True
obj_2afc_297346.csv,297346,837.699999809265,../../images/project_obj_2AFC/im38.png,38,0,3,"[3,1]",True
obj_2afc_297346.csv,297346,613,../../images/project_obj_2AFC/im55.png,55,1,7,"[9,7]",True
obj_2afc_297346.csv,297346,1322,../../images/project_obj_2AFC/im13.png,13,1,1,"[7,1]",True
obj_2afc_297346.csv,297346,867.099999904633,../../images/project_obj_2AFC/im22.png,22,0,2,"[2,9]",True
obj_2afc_297346.csv,297346,902,../../images/project_obj_2AFC/im51.png,51,0,7,"[7,0]",True
obj_2afc_297346.csv,297346,1010.40000009537,../../images/project_obj_2AFC/im30.png,30,0,3,"[3,7]",True
obj_2afc_297346.csv,297346,767,../../images/project_obj_2AFC/im34.png,34,0,3,"[3,1]",True
obj_2afc_297346.csv,297346,672.600000143051,../../images/project_obj_2AFC/im23.png,23,0,2,"[2,3]",True
obj_2afc_297346.csv,297346,745.299999952316,../../images/project_obj_2AFC/im4.png,4,0,0,"[0,9]",True
obj_2afc_297346.csv,297346,881.900000095367,../../images/project_obj_2AFC/im14.png,14,1,1,"[2,1]",True
obj_2afc_297346.csv,297346,742.600000143051,../../images/project_obj_2AFC/im29.png,29,0,2,"[2,7]",True
obj_2afc_297346.csv,297346,739.599999904633,../../images/project_obj_2AFC/im28.png,28,0,2,"[2,0]",True
obj_2afc_297346.csv,297346,981.699999809265,../../images/project_obj_2AFC/im54.png,54,1,7,"[2,7]",True
obj_2afc_297346.csv,297346,659.399999856949,../../images/project_obj_2AFC/im58.png,58,1,7,"[9,7]",True
obj_2afc_297346.csv,297346,854.100000143051,../../images/project_obj_2AFC/im18.png,18,1,1,"[7,1]",True
obj_2afc_297346.csv,297346,764.299999952316,../../images/project_obj_2AFC/im59.png,59,1,7,"[1,7]",True
obj_2afc_297346.csv,297346,611.700000047684,../../images/project_obj_2AFC/im20.png,20,1,2,"[0,2]",True
obj_2afc_297346.csv,297346,597.300000190735,../../images/project_obj_2AFC/im25.png,25,1,2,"[9,2]",True
obj_2afc_297346.csv,297346,2498.40000009537,../../images/project_obj_2AFC/im6.png,6,1,0,"[0,9]",False
obj_2afc_297346.csv,297346,960.5,../../images/project_obj_2AFC/im45.png,45,0,4,"[4,7]",True
obj_2afc_297346.csv,297346,929,../../images/project_obj_2AFC/im7.png,7,0,0,"[0,9]",True
obj_2afc_297346.csv,297346,585.5,../../images/project_obj_2AFC/im57.png,57,1,7,"[2,7]",True
obj_2afc_297346.csv,297346,595.5,../../images/project_obj_2AFC/im1.png,1,1,0,"[9,0]",True
obj_2afc_297346.csv,297346,1784.59999990463,../../images/project_obj_2AFC/im16.png,16,0,1,"[1,0]",True
obj_2afc_297346.csv,297346,615.900000095367,../../images/project_obj_2AFC/im0.png,0,1,0,"[9,0]",True
obj_2afc_297346.csv,297346,692.300000190735,../../images/project_obj_2AFC/im15.png,15,1,1,"[9,1]",True
obj_2afc_297346.csv,297346,966.399999856949,../../images/project_obj_2AFC/im5.png,5,0,0,"[0,2]",True
obj_2afc_297346.csv,297346,846.099999904633,../../images/project_obj_2AFC/im11.png,11,0,1,"[1,0]",True
obj_2afc_297346.csv,297346,653.900000095367,../../images/project_obj_2AFC/im9.png,9,1,0,"[3,0]",True
obj_2afc_297346.csv,297346,587.10000038147,../../images/project_obj_2AFC/im8.png,8,1,0,"[2,0]",True
obj_2afc_297346.csv,297346,813.5,../../images/project_obj_2AFC/im12.png,12,0,1,"[1,7]",True
obj_2afc_297346.csv,297346,829.5,../../images/project_obj_2AFC/im43.png,43,0,4,"[4,2]",True
obj_2afc_297346.csv,297346,814.599999904633,../../images/project_obj_2AFC/im37.png,37,1,3,"[0,3]",True
obj_2afc_215711.csv,215711,743.79999999702,../../images/project_obj_2AFC/im39.png,39,1,3,"[1,3]",True
obj_2afc_215711.csv,215711,1373.19999998808,../../images/project_obj_2AFC/im41.png,41,1,4,"[4,0]",False
obj_2afc_215711.csv,215711,640.29999999702,../../images/project_obj_2AFC/im2.png,2,1,0,"[7,0]",True
obj_2afc_215711.csv,215711,771.399999991059,../../images/project_obj_2AFC/im48.png,48,1,4,"[3,4]",True
obj_2afc_215711.csv,215711,739.79999999702,../../images/project_obj_2AFC/im50.png,50,0,7,"[7,1]",True
obj_2afc_215711.csv,215711,707.40000000596,../../images/project_obj_2AFC/im44.png,44,1,4,"[0,4]",True
obj_2afc_215711.csv,215711,823.29999999702,../../images/project_obj_2AFC/im33.png,33,0,3,"[3,7]",True
obj_2afc_215711.csv,215711,689,../../images/project_obj_2AFC/im35.png,35,1,3,"[0,3]",True
obj_2afc_215711.csv,215711,705.90000000596,../../images/project_obj_2AFC/im40.png,40,1,4,"[2,4]",True
obj_2afc_215711.csv,215711,671.699999988079,../../images/project_obj_2AFC/im27.png,27,1,2,"[1,2]",True
obj_2afc_215711.csv,215711,605.5,../../images/project_obj_2AFC/im24.png,24,1,2,"[0,2]",True
obj_2afc_215711.csv,215711,623.40000000596,../../images/project_obj_2AFC/im53.png,53,0,7,"[7,0]",True
obj_2afc_215711.csv,215711,642.40000000596,../../images/project_obj_2AFC/im46.png,46,1,4,"[9,4]",True
obj_2afc_215711.csv,215711,656.70000000298,../../images/project_obj_2AFC/im3.png,3,1,0,"[7,0]",True
obj_2afc_215711.csv,215711,638.100000008941,../../images/project_obj_2AFC/im26.png,26,1,2,"[7,2]",True
obj_2afc_215711.csv,215711,690.399999991059,../../images/project_obj_2AFC/im36.png,36,0,3,"[3,9]",True
obj_2afc_215711.csv,215711,589.899999991059,../../images/project_obj_2AFC/im21.png,21,1,2,"[7,2]",True
obj_2afc_215711.csv,215711,689.100000008941,../../images/project_obj_2AFC/im10.png,10,0,1,"[1,9]",True
obj_2afc_215711.csv,215711,722.20000000298,../../images/project_obj_2AFC/im52.png,52,1,7,"[1,7]",True
obj_2afc_215711.csv,215711,675.399999991059,../../images/project_obj_2AFC/im19.png,19,1,1,"[7,1]",True
obj_2afc_215711.csv,215711,623.20000000298,../../images/project_obj_2AFC/im42.png,42,0,4,"[4,0]",True
obj_2afc_215711.csv,215711,607.5,../../images/project_obj_2AFC/im56.png,56,1,7,"[9,7]",True
obj_2afc_215711.csv,215711,1107.29999999702,../../images/project_obj_2AFC/im17.png,17,0,1,"[1,0]",True
obj_2afc_215711.csv,215711,907.29999999702,../../images/project_obj_2AFC/im31.png,31,0,3,"[3,2]",True
obj_2afc_215711.csv,215711,1060,../../images/project_obj_2AFC/im49.png,49,1,4,"[2,4]",True
obj_2afc_215711.csv,215711,690.29999999702,../../images/project_obj_2AFC/im32.png,32,1,3,"[9,3]",True
obj_2afc_215711.csv,215711,739.100000008941,../../images/project_obj_2AFC/im47.png,47,1,4,"[3,4]",True
obj_2afc_215711.csv,215711,725.09999999404,../../images/project_obj_2AFC/im38.png,38,0,3,"[3,1]",True
obj_2afc_215711.csv,215711,1139.20000000298,../../images/project_obj_2AFC/im55.png,55,1,7,"[9,7]",True
obj_2afc_215711.csv,215711,1106.70000000298,../../images/project_obj_2AFC/im13.png,13,1,1,"[7,1]",True
obj_2afc_215711.csv,215711,590.199999988079,../../images/project_obj_2AFC/im22.png,22,0,2,"[2,9]",True
obj_2afc_215711.csv,215711,674.09999999404,../../images/project_obj_2AFC/im51.png,51,0,7,"[7,0]",True
obj_2afc_215711.csv,215711,657.40000000596,../../images/project_obj_2AFC/im30.png,30,0,3,"[3,7]",True
obj_2afc_215711.csv,215711,608,../../images/project_obj_2AFC/im34.png,34,0,3,"[3,1]",True
obj_2afc_215711.csv,215711,640.79999999702,../../images/project_obj_2AFC/im23.png,23,0,2,"[2,3]",True
obj_2afc_215711.csv,215711,705.70000000298,../../images/project_obj_2AFC/im4.png,4,0,0,"[0,9]",True
obj_2afc_215711.csv,215711,1657.5,../../images/project_obj_2AFC/im14.png,14,1,1,"[2,1]",True
obj_2afc_215711.csv,215711,623.899999991059,../../images/project_obj_2AFC/im29.png,29,0,2,"[2,7]",True
obj_2afc_215711.csv,215711,658.70000000298,../../images/project_obj_2AFC/im28.png,28,0,2,"[2,0]",True
obj_2afc_215711.csv,215711,1038.79999999702,../../images/project_obj_2AFC/im54.png,54,1,7,"[2,7]",True
obj_2afc_215711.csv,215711,2205.5,../../images/project_obj_2AFC/im58.png,58,1,7,"[9,7]",True
obj_2afc_215711.csv,215711,972.899999991059,../../images/project_obj_2AFC/im18.png,18,1,1,"[7,1]",True
obj_2afc_215711.csv,215711,873.59999999404,../../images/project_obj_2AFC/im59.png,59,1,7,"[1,7]",True
obj_2afc_215711.csv,215711,806.70000000298,../../images/project_obj_2AFC/im20.png,20,1,2,"[0,2]",True
obj_2afc_215711.csv,215711,759.29999999702,../../images/project_obj_2AFC/im25.png,25,1,2,"[9,2]",True
obj_2afc_215711.csv,215711,1224.29999999702,../../images/project_obj_2AFC/im6.png,6,1,0,"[0,9]",False
obj_2afc_215711.csv,215711,640.70000000298,../../images/project_obj_2AFC/im45.png,45,0,4,"[4,7]",True
obj_2afc_215711.csv,215711,739.40000000596,../../images/project_obj_2AFC/im7.png,7,0,0,"[0,9]",True
obj_2afc_215711.csv,215711,788.90000000596,../../images/project_obj_2AFC/im57.png,57,1,7,"[2,7]",True
obj_2afc_215711.csv,215711,2390.29999999702,../../images/project_obj_2AFC/im1.png,1,1,0,"[9,0]",True
obj_2afc_215711.csv,215711,1305.59999999404,../../images/project_obj_2AFC/im16.png,16,0,1,"[1,0]",True
obj_2afc_215711.csv,215711,655.5,../../images/project_obj_2AFC/im0.png,0,1,0,"[9,0]",True
obj_2afc_215711.csv,215711,805.40000000596,../../images/project_obj_2AFC/im15.png,15,1,1,"[9,1]",True
obj_2afc_215711.csv,215711,739.20000000298,../../images/project_obj_2AFC/im5.png,5,0,0,"[0,2]",True
obj_2afc_215711.csv,215711,1224.30000001192,../../images/project_obj_2AFC/im11.png,11,0,1,"[1,0]",True
obj_2afc_215711.csv,215711,739.800000011921,../../images/project_obj_2AFC/im9.png,9,1,0,"[3,0]",True
obj_2afc_215711.csv,215711,823.699999988079,../../images/project_obj_2AFC/im8.png,8,1,0,"[2,0]",True
obj_2afc_215711.csv,215711,823.699999988079,../../images/project_obj_2AFC/im12.png,12,0,1,"[1,7]",True
obj_2afc_215711.csv,215711,889,../../images/project_obj_2AFC/im43.png,43,0,4,"[4,2]",True
obj_2afc_215711.csv,215711,657.5,../../images/project_obj_2AFC/im37.png,37,1,3,"[0,3]",True
obj_2afc_531437.csv,531437,2493,../../images/project_obj_2AFC/im39.png,39,0,3,"[1,3]",False
obj_2afc_531437.csv,531437,1372,../../images/project_obj_2AFC/im41.png,41,0,4,"[4,0]",True
obj_2afc_531437.csv,531437,1034,../../images/project_obj_2AFC/im2.png,2,1,0,"[7,0]",True
obj_2afc_531437.csv,531437,1000,../../images/project_obj_2AFC/im48.png,48,1,4,"[3,4]",True
obj_2afc_531437.csv,531437,1424,../../images/project_obj_2AFC/im50.png,50,0,7,"[7,1]",True
obj_2afc_531437.csv,531437,1176,../../images/project_obj_2AFC/im44.png,44,0,4,"[0,4]",False
obj_2afc_531437.csv,531437,973.999999999985,../../images/project_obj_2AFC/im33.png,33,0,3,"[3,7]",True
obj_2afc_531437.csv,531437,828,../../images/project_obj_2AFC/im35.png,35,1,3,"[0,3]",True
obj_2afc_531437.csv,531437,906.000000000015,../../images/project_obj_2AFC/im40.png,40,1,4,"[2,4]",True
obj_2afc_531437.csv,531437,919,../../images/project_obj_2AFC/im27.png,27,1,2,"[1,2]",True
obj_2afc_531437.csv,531437,1001,../../images/project_obj_2AFC/im24.png,24,1,2,"[0,2]",True
obj_2afc_531437.csv,531437,892,../../images/project_obj_2AFC/im53.png,53,0,7,"[7,0]",True
obj_2afc_531437.csv,531437,850.000000000015,../../images/project_obj_2AFC/im46.png,46,1,4,"[9,4]",True
obj_2afc_531437.csv,531437,902,../../images/project_obj_2AFC/im3.png,3,1,0,"[7,0]",True
obj_2afc_531437.csv,531437,861,../../images/project_obj_2AFC/im26.png,26,1,2,"[7,2]",True
obj_2afc_531437.csv,531437,839,../../images/project_obj_2AFC/im36.png,36,0,3,"[3,9]",True
obj_2afc_531437.csv,531437,811,../../images/project_obj_2AFC/im21.png,21,1,2,"[7,2]",True
obj_2afc_531437.csv,531437,774,../../images/project_obj_2AFC/im10.png,10,0,1,"[1,9]",True
obj_2afc_531437.csv,531437,962.999999999985,../../images/project_obj_2AFC/im52.png,52,0,7,"[1,7]",False
obj_2afc_531437.csv,531437,820,../../images/project_obj_2AFC/im19.png,19,1,1,"[7,1]",True
obj_2afc_531437.csv,531437,833,../../images/project_obj_2AFC/im42.png,42,0,4,"[4,0]",True
obj_2afc_531437.csv,531437,1486.99999999999,../../images/project_obj_2AFC/im56.png,56,0,7,"[9,7]",False
obj_2afc_531437.csv,531437,1128.00000000001,../../images/project_obj_2AFC/im17.png,17,0,1,"[1,0]",True
obj_2afc_531437.csv,531437,924,../../images/project_obj_2AFC/im31.png,31,0,3,"[3,2]",True
obj_2afc_531437.csv,531437,1172,../../images/project_obj_2AFC/im49.png,49,1,4,"[2,4]",True
obj_2afc_531437.csv,531437,1064,../../images/project_obj_2AFC/im32.png,32,1,3,"[9,3]",True
obj_2afc_531437.csv,531437,913,../../images/project_obj_2AFC/im47.png,47,1,4,"[3,4]",True
obj_2afc_531437.csv,531437,855,../../images/project_obj_2AFC/im38.png,38,0,3,"[3,1]",True
obj_2afc_531437.csv,531437,877,../../images/project_obj_2AFC/im55.png,55,0,7,"[9,7]",False
obj_2afc_531437.csv,531437,874,../../images/project_obj_2AFC/im13.png,13,1,1,"[7,1]",True
obj_2afc_531437.csv,531437,843,../../images/project_obj_2AFC/im22.png,22,0,2,"[2,9]",True
obj_2afc_531437.csv,531437,937,../../images/project_obj_2AFC/im51.png,51,0,7,"[7,0]",True
obj_2afc_531437.csv,531437,833,../../images/project_obj_2AFC/im30.png,30,0,3,"[3,7]",True
obj_2afc_531437.csv,531437,828,../../images/project_obj_2AFC/im34.png,34,0,3,"[3,1]",True
obj_2afc_531437.csv,531437,831.999999999971,../../images/project_obj_2AFC/im23.png,23,0,2,"[2,3]",True
obj_2afc_531437.csv,531437,754,../../images/project_obj_2AFC/im4.png,4,0,0,"[0,9]",True
obj_2afc_531437.csv,531437,1016.99999999997,../../images/project_obj_2AFC/im14.png,14,1,1,"[2,1]",True
obj_2afc_531437.csv,531437,847,../../images/project_obj_2AFC/im29.png,29,0,2,"[2,7]",True
obj_2afc_531437.csv,531437,936,../../images/project_obj_2AFC/im28.png,28,0,2,"[2,0]",True
obj_2afc_531437.csv,531437,1082,../../images/project_obj_2AFC/im54.png,54,1,7,"[2,7]",True
obj_2afc_531437.csv,531437,796,../../images/project_obj_2AFC/im58.png,58,0,7,"[9,7]",False
obj_2afc_531437.csv,531437,816,../../images/project_obj_2AFC/im18.png,18,1,1,"[7,1]",True
obj_2afc_531437.csv,531437,1117,../../images/project_obj_2AFC/im59.png,59,1,7,"[1,7]",True
obj_2afc_531437.csv,531437,848,../../images/project_obj_2AFC/im20.png,20,1,2,"[0,2]",True
obj_2afc_531437.csv,531437,779.000000000029,../../images/project_obj_2AFC/im25.png,25,1,2,"[9,2]",True
obj_2afc_531437.csv,531437,1238,../../images/project_obj_2AFC/im6.png,6,1,0,"[0,9]",False
obj_2afc_531437.csv,531437,1110.99999999997,../../images/project_obj_2AFC/im45.png,45,0,4,"[4,7]",True
obj_2afc_531437.csv,531437,978,../../images/project_obj_2AFC/im7.png,7,0,0,"[0,9]",True
obj_2afc_531437.csv,531437,953,../../images/project_obj_2AFC/im57.png,57,1,7,"[2,7]",True
obj_2afc_531437.csv,531437,791,../../images/project_obj_2AFC/im1.png,1,1,0,"[9,0]",True
obj_2afc_531437.csv,531437,884,../../images/project_obj_2AFC/im16.png,16,0,1,"[1,0]",True
obj_2afc_531437.csv,531437,851,../../images/project_obj_2AFC/im0.png,0,1,0,"[9,0]",True
obj_2afc_531437.csv,531437,942,../../images/project_obj_2AFC/im15.png,15,1,1,"[9,1]",True
obj_2afc_531437.csv,531437,783,../../images/project_obj_2AFC/im5.png,5,0,0,"[0,2]",True
obj_2afc_531437.csv,531437,1316,../../images/project_obj_2AFC/im11.png,11,0,1,"[1,0]",True
obj_2afc_531437.csv,531437,979,../../images/project_obj_2AFC/im9.png,9,1,0,"[3,0]",True
obj_2afc_531437.csv,531437,945,../../images/project_obj_2AFC/im8.png,8,1,0,"[2,0]",True
obj_2afc_531437.csv,531437,1437,../../images/project_obj_2AFC/im12.png,12,0,1,"[1,7]",True
obj_2afc_531437.csv,531437,973,../../images/project_obj_2AFC/im43.png,43,0,4,"[4,2]",True
obj_2afc_531437.csv,531437,2423,../../images/project_obj_2AFC/im37.png,37,0,3,"[0,3]",False
obj_2afc_698718.csv,698718,762,../../images/project_obj_2AFC/im39.png,39,1,3,"[1,3]",True
obj_2afc_698718.csv,698718,987.59999999404,../../images/project_obj_2AFC/im41.png,41,1,4,"[4,0]",False
obj_2afc_698718.csv,698718,1089.70000000298,../../images/project_obj_2AFC/im2.png,2,1,0,"[7,0]",True
obj_2afc_698718.csv,698718,790.70000000298,../../images/project_obj_2AFC/im48.png,48,1,4,"[3,4]",True
obj_2afc_698718.csv,698718,638.79999999702,../../images/project_obj_2AFC/im50.png,50,1,7,"[7,1]",False
obj_2afc_698718.csv,698718,1039.29999999702,../../images/project_obj_2AFC/im44.png,44,1,4,"[0,4]",True
obj_2afc_698718.csv,698718,820.79999999702,../../images/project_obj_2AFC/im33.png,33,0,3,"[3,7]",True
obj_2afc_698718.csv,698718,941.70000000298,../../images/project_obj_2AFC/im35.png,35,1,3,"[0,3]",True
obj_2afc_698718.csv,698718,804.699999988079,../../images/project_obj_2AFC/im40.png,40,1,4,"[2,4]",True
obj_2afc_698718.csv,698718,522.29999999702,../../images/project_obj_2AFC/im27.png,27,1,2,"[1,2]",True
obj_2afc_698718.csv,698718,589,../../images/project_obj_2AFC/im24.png,24,1,2,"[0,2]",True
obj_2afc_698718.csv,698718,1071,../../images/project_obj_2AFC/im53.png,53,0,7,"[7,0]",True
obj_2afc_698718.csv,698718,889.90000000596,../../images/project_obj_2AFC/im46.png,46,1,4,"[9,4]",True
obj_2afc_698718.csv,698718,555.5,../../images/project_obj_2AFC/im3.png,3,1,0,"[7,0]",True
obj_2afc_698718.csv,698718,505.100000008941,../../images/project_obj_2AFC/im26.png,26,1,2,"[7,2]",True
obj_2afc_698718.csv,698718,956.90000000596,../../images/project_obj_2AFC/im36.png,36,0,3,"[3,9]",True
obj_2afc_698718.csv,698718,1089,../../images/project_obj_2AFC/im21.png,21,1,2,"[7,2]",True
obj_2afc_698718.csv,698718,1005.29999999702,../../images/project_obj_2AFC/im10.png,10,0,1,"[1,9]",True
obj_2afc_698718.csv,698718,823.399999991059,../../images/project_obj_2AFC/im19.png,19,1,1,"[7,1]",True
obj_2afc_698718.csv,698718,922.199999988079,../../images/project_obj_2AFC/im42.png,42,0,4,"[4,0]",True
obj_2afc_698718.csv,698718,907.40000000596,../../images/project_obj_2AFC/im56.png,56,0,7,"[9,7]",False
obj_2afc_698718.csv,698718,922.59999999404,../../images/project_obj_2AFC/im17.png,17,0,1,"[1,0]",True
obj_2afc_698718.csv,698718,855.199999988079,../../images/project_obj_2AFC/im31.png,31,0,3,"[3,2]",True
obj_2afc_698718.csv,698718,906.20000000298,../../images/project_obj_2AFC/im49.png,49,1,4,"[2,4]",True
obj_2afc_698718.csv,698718,788.800000011921,../../images/project_obj_2AFC/im32.png,32,1,3,"[9,3]",True
obj_2afc_698718.csv,698718,625.100000008941,../../images/project_obj_2AFC/im47.png,47,1,4,"[3,4]",True
obj_2afc_698718.csv,698718,872.70000000298,../../images/project_obj_2AFC/im38.png,38,0,3,"[3,1]",True
obj_2afc_698718.csv,698718,806.20000000298,../../images/project_obj_2AFC/im55.png,55,1,7,"[9,7]",True
obj_2afc_698718.csv,698718,1455.39999999106,../../images/project_obj_2AFC/im13.png,13,1,1,"[7,1]",True
obj_2afc_698718.csv,698718,955.600000008941,../../images/project_obj_2AFC/im22.png,22,0,2,"[2,9]",True
obj_2afc_698718.csv,698718,925.20000000298,../../images/project_obj_2AFC/im51.png,51,0,7,"[7,0]",True
obj_2afc_698718.csv,698718,788.90000000596,../../images/project_obj_2AFC/im30.png,30,0,3,"[3,7]",True
obj_2afc_698718.csv,698718,539.90000000596,../../images/project_obj_2AFC/im34.png,34,0,3,"[3,1]",True
obj_2afc_698718.csv,698718,505.399999991059,../../images/project_obj_2AFC/im23.png,23,0,2,"[2,3]",True
obj_2afc_698718.csv,698718,722.79999999702,../../images/project_obj_2AFC/im4.png,4,0,0,"[0,9]",True
obj_2afc_698718.csv,698718,1188.79999999702,../../images/project_obj_2AFC/im14.png,14,1,1,"[2,1]",True
obj_2afc_698718.csv,698718,1154.10000000894,../../images/project_obj_2AFC/im29.png,29,0,2,"[2,7]",True
obj_2afc_698718.csv,698718,706.09999999404,../../images/project_obj_2AFC/im28.png,28,0,2,"[2,0]",True
obj_2afc_698718.csv,698718,944.20000000298,../../images/project_obj_2AFC/im54.png,54,1,7,"[2,7]",True
obj_2afc_698718.csv,698718,639.59999999404,../../images/project_obj_2AFC/im58.png,58,1,7,"[9,7]",True
obj_2afc_698718.csv,698718,1054.70000000298,../../images/project_obj_2AFC/im18.png,18,1,1,"[7,1]",True
obj_2afc_698718.csv,698718,538.70000000298,../../images/project_obj_2AFC/im59.png,59,1,7,"[1,7]",True
obj_2afc_698718.csv,698718,471,../../images/project_obj_2AFC/im20.png,20,1,2,"[0,2]",True
obj_2afc_698718.csv,698718,472.5,../../images/project_obj_2AFC/im25.png,25,1,2,"[9,2]",True
obj_2afc_698718.csv,698718,1287.90000000596,../../images/project_obj_2AFC/im6.png,6,0,0,"[0,9]",True
obj_2afc_698718.csv,698718,905.20000000298,../../images/project_obj_2AFC/im45.png,45,0,4,"[4,7]",True
obj_2afc_698718.csv,698718,772.79999999702,../../images/project_obj_2AFC/im7.png,7,0,0,"[0,9]",True
obj_2afc_698718.csv,698718,1188.90000000596,../../images/project_obj_2AFC/im57.png,57,0,7,"[2,7]",False
obj_2afc_698718.csv,698718,1554.19999998808,../../images/project_obj_2AFC/im1.png,1,1,0,"[9,0]",True
obj_2afc_698718.csv,698718,1038.40000000596,../../images/project_obj_2AFC/im16.png,16,1,1,"[1,0]",False
obj_2afc_698718.csv,698718,755,../../images/project_obj_2AFC/im0.png,0,1,0,"[9,0]",True
obj_2afc_698718.csv,698718,587.70000000298,../../images/project_obj_2AFC/im15.png,15,1,1,"[9,1]",True
obj_2afc_698718.csv,698718,804.79999999702,../../images/project_obj_2AFC/im5.png,5,0,0,"[0,2]",True
obj_2afc_698718.csv,698718,1106.59999999404,../../images/project_obj_2AFC/im11.png,11,0,1,"[1,0]",True
obj_2afc_698718.csv,698718,856.59999999404,../../images/project_obj_2AFC/im9.png,9,1,0,"[3,0]",True
obj_2afc_698718.csv,698718,837.90000000596,../../images/project_obj_2AFC/im8.png,8,1,0,"[2,0]",True
obj_2afc_698718.csv,698718,838.100000008941,../../images/project_obj_2AFC/im12.png,12,0,1,"[1,7]",True
obj_2afc_698718.csv,698718,554.800000011921,../../images/project_obj_2AFC/im43.png,43,0,4,"[4,2]",True
obj_2afc_698718.csv,698718,1106.09999999404,../../images/project_obj_2AFC/im37.png,37,1,3,"[0,3]",True
obj_2afc_449319.csv,449319,1251,../../images/project_obj_2AFC/im39.png,39,1,3,"[1,3]",True
obj_2afc_449319.csv,449319,2180,../../images/project_obj_2AFC/im41.png,41,0,4,"[4,0]",True
obj_2afc_449319.csv,449319,924,../../images/project_obj_2AFC/im2.png,2,1,0,"[7,0]",True
obj_2afc_449319.csv,449319,1025,../../images/project_obj_2AFC/im48.png,48,1,4,"[3,4]",True
obj_2afc_449319.csv,449319,1457,../../images/project_obj_2AFC/im50.png,50,1,7,"[7,1]",False
obj_2afc_449319.csv,449319,822,../../images/project_obj_2AFC/im44.png,44,1,4,"[0,4]",True
obj_2afc_449319.csv,449319,938,../../images/project_obj_2AFC/im33.png,33,0,3,"[3,7]",True
obj_2afc_449319.csv,449319,928,../../images/project_obj_2AFC/im35.png,35,1,3,"[0,3]",True
obj_2afc_449319.csv,449319,1192,../../images/project_obj_2AFC/im40.png,40,1,4,"[2,4]",True
obj_2afc_449319.csv,449319,621,../../images/project_obj_2AFC/im27.png,27,1,2,"[1,2]",True
obj_2afc_449319.csv,449319,1347,../../images/project_obj_2AFC/im24.png,24,1,2,"[0,2]",True
obj_2afc_449319.csv,449319,1053,../../images/project_obj_2AFC/im53.png,53,0,7,"[7,0]",True
obj_2afc_449319.csv,449319,1151,../../images/project_obj_2AFC/im46.png,46,0,4,"[9,4]",False
obj_2afc_449319.csv,449319,1009,../../images/project_obj_2AFC/im3.png,3,1,0,"[7,0]",True
obj_2afc_449319.csv,449319,752,../../images/project_obj_2AFC/im26.png,26,1,2,"[7,2]",True
obj_2afc_449319.csv,449319,846,../../images/project_obj_2AFC/im36.png,36,0,3,"[3,9]",True
obj_2afc_449319.csv,449319,860,../../images/project_obj_2AFC/im21.png,21,1,2,"[7,2]",True
obj_2afc_449319.csv,449319,1004,../../images/project_obj_2AFC/im10.png,10,0,1,"[1,9]",True
obj_2afc_449319.csv,449319,931,../../images/project_obj_2AFC/im52.png,52,1,7,"[1,7]",True
obj_2afc_449319.csv,449319,490,../../images/project_obj_2AFC/im19.png,19,1,1,"[7,1]",True
