source_file,subject_id,rt,stimulus,image_idx,slider_start,rating
ratings_212488.csv,212488,1494.6000003814695,../../images/project_ratings/im14.png,14,2,3.0
ratings_212488.csv,212488,3610.199999809265,../../images/project_ratings/im29.png,29,4,4.0
ratings_212488.csv,212488,2075.1000003814697,../../images/project_ratings/im28.png,28,1,4.0
ratings_212488.csv,212488,2932.2000002861023,../../images/project_ratings/im54.png,54,2,2.0
ratings_212488.csv,212488,1699.6999998092651,../../images/project_ratings/im58.png,58,3,2.0
ratings_212488.csv,212488,1856.8000001907349,../../images/project_ratings/im18.png,18,1,3.0
ratings_212488.csv,212488,3297.9000000953674,../../images/project_ratings/im59.png,59,4,3.0
ratings_212488.csv,212488,1600.8000001907349,../../images/project_ratings/im20.png,20,4,3.0
ratings_212488.csv,212488,2300.599999904633,../../images/project_ratings/im25.png,25,4,5.0
ratings_212488.csv,212488,4909.700000286102,../../images/project_ratings/im6.png,6,3,3.0
ratings_212488.csv,212488,1794.3000001907349,../../images/project_ratings/im45.png,45,3,4.0
ratings_212488.csv,212488,2655.2000002861023,../../images/project_ratings/im7.png,7,2,4.0
ratings_212488.csv,212488,3020.5,../../images/project_ratings/im57.png,57,3,3.0
ratings_212488.csv,212488,2428.4000000953674,../../images/project_ratings/im1.png,1,3,4.0
ratings_212488.csv,212488,1631.5,../../images/project_ratings/im16.png,16,1,3.0
ratings_212488.csv,212488,3458.3999996185303,../../images/project_ratings/im0.png,0,4,2.0
ratings_212488.csv,212488,1847.3999996185305,../../images/project_ratings/im15.png,15,2,3.0
ratings_212488.csv,212488,1922.0,../../images/project_ratings/im5.png,5,3,4.0
ratings_212488.csv,212488,1711.5999999046326,../../images/project_ratings/im11.png,11,4,3.0
ratings_212488.csv,212488,3707.7000002861023,../../images/project_ratings/im9.png,9,2,2.0
ratings_212488.csv,212488,2300.1000003814697,../../images/project_ratings/im8.png,8,3,4.0
ratings_212488.csv,212488,4109.0,../../images/project_ratings/im12.png,12,3,5.0
ratings_212488.csv,212488,2404.2000002861023,../../images/project_ratings/im43.png,43,1,3.0
ratings_212488.csv,212488,,../../images/project_ratings/im37.png,37,2,
ratings_951004.csv,951004,4435.199999988079,../../images/project_ratings/im39.png,39,2,2.0
ratings_951004.csv,951004,6804.29999999702,../../images/project_ratings/im41.png,41,1,4.0
ratings_951004.csv,951004,3271.0,../../images/project_ratings/im2.png,2,1,2.0
ratings_951004.csv,951004,2270.0,../../images/project_ratings/im48.png,48,3,1.0
ratings_951004.csv,951004,2373.79999999702,../../images/project_ratings/im50.png,50,1,2.0
ratings_951004.csv,951004,2787.3999999910598,../../images/project_ratings/im44.png,44,2,1.0
ratings_951004.csv,951004,2187.5,../../images/project_ratings/im33.png,33,3,3.0
ratings_951004.csv,951004,2720.9000000059605,../../images/project_ratings/im35.png,35,3,1.0
ratings_951004.csv,951004,4403.9000000059605,../../images/project_ratings/im40.png,40,1,2.0
ratings_951004.csv,951004,1871.79999999702,../../images/project_ratings/im27.png,27,3,1.0
ratings_951004.csv,951004,2274.29999999702,../../images/project_ratings/im24.png,24,4,2.0
ratings_951004.csv,951004,3606.0,../../images/project_ratings/im53.png,53,1,1.0
ratings_951004.csv,951004,1821.5999999940395,../../images/project_ratings/im46.png,46,4,1.0
ratings_951004.csv,951004,2272.5999999940395,../../images/project_ratings/im3.png,3,3,4.0
ratings_951004.csv,951004,1856.4000000059605,../../images/project_ratings/im26.png,26,4,5.0
ratings_951004.csv,951004,3287.0999999940395,../../images/project_ratings/im36.png,36,3,4.0
ratings_951004.csv,951004,3557.3999999910598,../../images/project_ratings/im21.png,21,1,1.0
ratings_951004.csv,951004,4254.5,../../images/project_ratings/im10.png,10,4,4.0
ratings_951004.csv,951004,2221.79999999702,../../images/project_ratings/im52.png,52,4,2.0
ratings_951004.csv,951004,3021.5999999940395,../../images/project_ratings/im19.png,19,4,5.0
ratings_951004.csv,951004,5005.199999988079,../../images/project_ratings/im42.png,42,3,3.0
ratings_951004.csv,951004,4103.9000000059605,../../images/project_ratings/im56.png,56,2,2.0
ratings_951004.csv,951004,2426.29999999702,../../images/project_ratings/im17.png,17,2,4.0
ratings_951004.csv,951004,2838.79999999702,../../images/project_ratings/im31.png,31,2,2.0
ratings_951004.csv,951004,2405.5,../../images/project_ratings/im49.png,49,4,3.0
ratings_951004.csv,951004,2637.800000011921,../../images/project_ratings/im32.png,32,4,3.0
ratings_951004.csv,951004,4920.5,../../images/project_ratings/im47.png,47,3,4.0
ratings_951004.csv,951004,1804.199999988079,../../images/project_ratings/im38.png,38,4,5.0
ratings_951004.csv,951004,2288.6000000089407,../../images/project_ratings/im55.png,55,4,2.0
ratings_951004.csv,951004,4554.9000000059605,../../images/project_ratings/im13.png,13,4,5.0
ratings_951004.csv,951004,5704.9000000059605,../../images/project_ratings/im22.png,22,1,5.0
ratings_951004.csv,951004,2770.1000000089407,../../images/project_ratings/im51.png,51,1,5.0
ratings_951004.csv,951004,2788.20000000298,../../images/project_ratings/im30.png,30,4,2.0
ratings_951004.csv,951004,4288.399999991059,../../images/project_ratings/im34.png,34,2,2.0
ratings_951004.csv,951004,2353.0999999940395,../../images/project_ratings/im23.png,23,3,4.0
ratings_951004.csv,951004,3006.4000000059605,../../images/project_ratings/im4.png,4,3,4.0
ratings_951004.csv,951004,3721.09999999404,../../images/project_ratings/im14.png,14,1,4.0
ratings_951004.csv,951004,2471.79999999702,../../images/project_ratings/im29.png,29,2,1.0
ratings_951004.csv,951004,3956.1000000089407,../../images/project_ratings/im28.png,28,4,2.0
ratings_951004.csv,951004,2822.5,../../images/project_ratings/im54.png,54,4,3.0
ratings_951004.csv,951004,3404.20000000298,../../images/project_ratings/im58.png,58,4,4.0
ratings_951004.csv,951004,2704.70000000298,../../images/project_ratings/im18.png,18,4,3.0
ratings_951004.csv,951004,1788.2000000029802,../../images/project_ratings/im59.png,59,3,2.0
ratings_951004.csv,951004,5720.20000000298,../../images/project_ratings/im20.png,20,2,4.0
ratings_951004.csv,951004,2489.6000000089407,../../images/project_ratings/im25.png,25,2,5.0
ratings_951004.csv,951004,6172.0,../../images/project_ratings/im6.png,6,2,3.0
ratings_951004.csv,951004,2637.20000000298,../../images/project_ratings/im45.png,45,2,5.0
ratings_951004.csv,951004,2155.29999999702,../../images/project_ratings/im7.png,7,1,2.0
ratings_951004.csv,951004,3188.0,../../images/project_ratings/im57.png,57,1,3.0
ratings_951004.csv,951004,2203.300000011921,../../images/project_ratings/im1.png,1,3,5.0
ratings_951004.csv,951004,2105.4000000059605,../../images/project_ratings/im16.png,16,3,4.0
ratings_951004.csv,951004,3322.199999988079,../../images/project_ratings/im0.png,0,1,2.0
ratings_951004.csv,951004,3654.5,../../images/project_ratings/im15.png,15,4,2.0
ratings_951004.csv,951004,2120.6000000089407,../../images/project_ratings/im5.png,5,3,5.0
ratings_951004.csv,951004,3104.8999999910598,../../images/project_ratings/im11.png,11,3,5.0
ratings_951004.csv,951004,4388.600000008941,../../images/project_ratings/im9.png,9,3,2.0
ratings_951004.csv,951004,4154.4000000059605,../../images/project_ratings/im8.png,8,4,4.0
ratings_951004.csv,951004,3505.5,../../images/project_ratings/im12.png,12,2,3.0
ratings_951004.csv,951004,2638.4000000059605,../../images/project_ratings/im43.png,43,4,2.0
ratings_951004.csv,951004,4972.600000008941,../../images/project_ratings/im37.png,37,3,5.0
ratings_281372.csv,281372,5040.800000071526,../../images/project_ratings/im39.png,39,2,2.0
ratings_281372.csv,281372,2058.3000000715256,../../images/project_ratings/im41.png,41,1,3.0
ratings_281372.csv,281372,3022.5,../../images/project_ratings/im2.png,2,1,2.0
ratings_281372.csv,281372,2396.7999999523163,../../images/project_ratings/im48.png,48,1,2.0
ratings_281372.csv,281372,2324.899999976158,../../images/project_ratings/im50.png,50,3,2.0
ratings_281372.csv,281372,3615.899999976158,../../images/project_ratings/im44.png,44,4,4.0
ratings_281372.csv,281372,5850.799999952316,../../images/project_ratings/im33.png,33,1,1.0
ratings_281372.csv,281372,2226.200000047684,../../images/project_ratings/im35.png,35,4,2.0
ratings_281372.csv,281372,2178.200000047684,../../images/project_ratings/im40.png,40,3,2.0
ratings_281372.csv,281372,4184.100000023842,../../images/project_ratings/im27.png,27,3,3.0
ratings_281372.csv,281372,2822.0,../../images/project_ratings/im24.png,24,2,2.0
ratings_281372.csv,281372,2212.399999976158,../../images/project_ratings/im53.png,53,2,2.0
ratings_281372.csv,281372,2289.6999999284744,../../images/project_ratings/im46.png,46,1,1.0
ratings_281372.csv,281372,2005.6000000238416,../../images/project_ratings/im3.png,3,1,3.0
ratings_281372.csv,281372,2519.600000023842,../../images/project_ratings/im26.png,26,2,4.0
ratings_281372.csv,281372,2110.099999904633,../../images/project_ratings/im36.png,36,1,2.0
ratings_281372.csv,281372,4316.5,../../images/project_ratings/im21.png,21,1,2.0
ratings_281372.csv,281372,1940.1999999284744,../../images/project_ratings/im10.png,10,4,3.0
ratings_281372.csv,281372,1960.700000047684,../../images/project_ratings/im52.png,52,3,2.0
ratings_281372.csv,281372,3341.100000023842,../../images/project_ratings/im19.png,19,3,3.0
ratings_281372.csv,281372,2140.399999976158,../../images/project_ratings/im42.png,42,3,3.0
ratings_281372.csv,281372,3355.100000023842,../../images/project_ratings/im56.png,56,4,4.0
ratings_281372.csv,281372,2520.600000023842,../../images/project_ratings/im17.png,17,4,3.0
ratings_281372.csv,281372,2108.8000000715256,../../images/project_ratings/im31.png,31,2,3.0
ratings_281372.csv,281372,2474.399999976158,../../images/project_ratings/im49.png,49,2,1.0
ratings_281372.csv,281372,2337.399999976158,../../images/project_ratings/im32.png,32,4,4.0
ratings_281372.csv,281372,1544.7000000476835,../../images/project_ratings/im47.png,47,3,3.0
ratings_281372.csv,281372,2118.899999976158,../../images/project_ratings/im38.png,38,4,3.0
ratings_281372.csv,281372,1670.899999976158,../../images/project_ratings/im55.png,55,2,3.0
ratings_281372.csv,281372,2076.100000023842,../../images/project_ratings/im13.png,13,1,1.0
ratings_281372.csv,281372,1989.399999976158,../../images/project_ratings/im22.png,22,2,3.0
ratings_281372.csv,281372,2485.899999976158,../../images/project_ratings/im51.png,51,4,5.0
ratings_281372.csv,281372,2035.3000000715256,../../images/project_ratings/im30.png,30,3,2.0
ratings_281372.csv,281372,1791.600000023842,../../images/project_ratings/im34.png,34,1,2.0
ratings_281372.csv,281372,1468.2999999523165,../../images/project_ratings/im23.png,23,3,2.0
ratings_281372.csv,281372,3307.3000000715256,../../images/project_ratings/im4.png,4,4,3.0
ratings_281372.csv,281372,3278.200000047684,../../images/project_ratings/im14.png,14,4,2.0
ratings_281372.csv,281372,2057.7999999523163,../../images/project_ratings/im29.png,29,4,2.0
ratings_281372.csv,281372,2131.100000023842,../../images/project_ratings/im28.png,28,4,2.0
ratings_281372.csv,281372,1507.8000000715256,../../images/project_ratings/im54.png,54,2,3.0
ratings_281372.csv,281372,1557.0,../../images/project_ratings/im58.png,58,3,2.0
ratings_281372.csv,281372,1694.2000000476835,../../images/project_ratings/im18.png,18,1,3.0
ratings_281372.csv,281372,1551.0999999046326,../../images/project_ratings/im59.png,59,1,2.0
ratings_281372.csv,281372,3229.2999999523163,../../images/project_ratings/im20.png,20,3,2.0
ratings_281372.csv,281372,1693.2000000476835,../../images/project_ratings/im25.png,25,1,3.0
ratings_281372.csv,281372,2754.0,../../images/project_ratings/im6.png,6,4,4.0
ratings_281372.csv,281372,1712.399999976158,../../images/project_ratings/im45.png,45,4,3.0
ratings_281372.csv,281372,1533.600000023842,../../images/project_ratings/im7.png,7,3,4.0
ratings_281372.csv,281372,1440.600000023842,../../images/project_ratings/im57.png,57,2,3.0
ratings_281372.csv,281372,1877.6000000238416,../../images/project_ratings/im1.png,1,1,2.0
ratings_281372.csv,281372,3563.899999976158,../../images/project_ratings/im16.png,16,2,2.0
ratings_281372.csv,281372,1372.5999999046326,../../images/project_ratings/im0.png,0,1,3.0
ratings_281372.csv,281372,2946.0,../../images/project_ratings/im15.png,15,4,5.0
ratings_281372.csv,281372,1606.899999976158,../../images/project_ratings/im5.png,5,2,5.0
ratings_281372.csv,281372,2335.3000000715256,../../images/project_ratings/im11.png,11,4,3.0
ratings_281372.csv,281372,1775.5,../../images/project_ratings/im9.png,9,1,2.0
ratings_281372.csv,281372,2995.7999999523163,../../images/project_ratings/im8.png,8,1,4.0
ratings_281372.csv,281372,1878.2999999523165,../../images/project_ratings/im12.png,12,4,4.0
ratings_281372.csv,281372,2604.2999999523163,../../images/project_ratings/im43.png,43,1,3.0
ratings_281372.csv,281372,1678.600000023842,../../images/project_ratings/im37.png,37,3,1.0
ratings_814299.csv,814299,2546.10000000149,../../images/project_ratings/im39.png,39,3,2.0
ratings_814299.csv,814299,2890.8000000044703,../../images/project_ratings/im41.png,41,4,2.0
ratings_814299.csv,814299,2465.60000000149,../../images/project_ratings/im2.png,2,4,3.0
ratings_814299.csv,814299,,../../images/project_ratings/im48.png,48,3,
ratings_814299.csv,814299,1866.29999999702,../../images/project_ratings/im50.png,50,3,4.0
ratings_814299.csv,814299,5315.69999999553,../../images/project_ratings/im44.png,44,2,4.0
ratings_814299.csv,814299,2120.9000000059605,../../images/project_ratings/im33.png,33,2,4.0
ratings_814299.csv,814299,4136.30000000447,../../images/project_ratings/im35.png,35,2,1.0
ratings_814299.csv,814299,2124.6999999955297,../../images/project_ratings/im40.png,40,1,2.0
ratings_814299.csv,814299,2783.79999999702,../../images/project_ratings/im27.png,27,3,2.0
ratings_814299.csv,814299,4962.5,../../images/project_ratings/im24.png,24,1,2.0
ratings_814299.csv,814299,3758.60000000149,../../images/project_ratings/im53.png,53,2,3.0
ratings_814299.csv,814299,3005.4000000059605,../../images/project_ratings/im46.png,46,3,4.0
ratings_814299.csv,814299,2824.0999999940395,../../images/project_ratings/im3.png,3,4,3.0
ratings_814299.csv,814299,2253.20000000298,../../images/project_ratings/im26.png,26,2,4.0
ratings_814299.csv,814299,1899.70000000298,../../images/project_ratings/im36.png,36,2,4.0
ratings_814299.csv,814299,2180.6999999955297,../../images/project_ratings/im21.png,21,1,4.0
ratings_814299.csv,814299,2144.10000000149,../../images/project_ratings/im10.png,10,1,2.0
ratings_814299.csv,814299,2332.6999999955297,../../images/project_ratings/im52.png,52,1,3.0
ratings_814299.csv,814299,2475.0,../../images/project_ratings/im19.png,19,3,4.0
ratings_814299.csv,814299,7140.39999999851,../../images/project_ratings/im42.png,42,1,2.0
ratings_814299.csv,814299,5537.30000000447,../../images/project_ratings/im56.png,56,2,5.0
ratings_814299.csv,814299,2252.29999999702,../../images/project_ratings/im17.png,17,3,4.0
ratings_814299.csv,814299,3260.60000000149,../../images/project_ratings/im31.png,31,4,3.0
ratings_814299.csv,814299,2031.3999999985097,../../images/project_ratings/im49.png,49,2,4.0
ratings_814299.csv,814299,2129.60000000149,../../images/project_ratings/im32.png,32,2,4.0
ratings_814299.csv,814299,2128.20000000298,../../images/project_ratings/im47.png,47,1,5.0
ratings_814299.csv,814299,2134.60000000149,../../images/project_ratings/im38.png,38,2,4.0
ratings_814299.csv,814299,1764.4000000059605,../../images/project_ratings/im55.png,55,3,4.0
ratings_814299.csv,814299,1976.10000000149,../../images/project_ratings/im13.png,13,1,4.0
ratings_814299.csv,814299,2447.70000000298,../../images/project_ratings/im22.png,22,3,2.0
ratings_814299.csv,814299,2448.1999999955297,../../images/project_ratings/im51.png,51,4,5.0
ratings_814299.csv,814299,4807.9000000059605,../../images/project_ratings/im30.png,30,4,5.0
ratings_814299.csv,814299,5606.39999999851,../../images/project_ratings/im34.png,34,3,4.0
ratings_814299.csv,814299,2102.89999999851,../../images/project_ratings/im23.png,23,2,4.0
ratings_814299.csv,814299,1771.0,../../images/project_ratings/im4.png,4,3,4.0
ratings_814299.csv,814299,2354.70000000298,../../images/project_ratings/im14.png,14,1,4.0
ratings_814299.csv,814299,1941.8999999985097,../../images/project_ratings/im29.png,29,3,4.0
ratings_814299.csv,814299,,../../images/project_ratings/im28.png,28,3,
ratings_814299.csv,814299,,../../images/project_ratings/im54.png,54,4,
ratings_814299.csv,814299,,../../images/project_ratings/im58.png,58,2,
ratings_814299.csv,814299,,../../images/project_ratings/im18.png,18,3,
ratings_814299.csv,814299,3528.29999999702,../../images/project_ratings/im59.png,59,4,4.0
ratings_814299.csv,814299,5634.79999999702,../../images/project_ratings/im20.png,20,2,3.0
ratings_814299.csv,814299,3609.6999999955297,../../images/project_ratings/im25.png,25,4,3.0
ratings_814299.csv,814299,1736.2000000029802,../../images/project_ratings/im6.png,6,4,3.0
ratings_814299.csv,814299,1815.29999999702,../../images/project_ratings/im45.png,45,2,5.0
ratings_814299.csv,814299,3146.1999999955297,../../images/project_ratings/im7.png,7,2,3.0
ratings_814299.csv,814299,4021.400000005961,../../images/project_ratings/im57.png,57,3,4.0
ratings_814299.csv,814299,5358.89999999851,../../images/project_ratings/im1.png,1,2,5.0
ratings_814299.csv,814299,5285.60000000149,../../images/project_ratings/im16.png,16,3,4.0
ratings_814299.csv,814299,2462.0999999940395,../../images/project_ratings/im0.png,0,3,4.0
ratings_814299.csv,814299,6393.0,../../images/project_ratings/im15.png,15,2,4.0
ratings_814299.csv,814299,,../../images/project_ratings/im5.png,5,4,
ratings_814299.csv,814299,2587.10000000149,../../images/project_ratings/im11.png,11,2,3.0
ratings_814299.csv,814299,6639.39999999851,../../images/project_ratings/im9.png,9,3,4.0
ratings_814299.csv,814299,5349.19999999553,../../images/project_ratings/im8.png,8,4,3.0
ratings_814299.csv,814299,6385.30000000447,../../images/project_ratings/im12.png,12,2,4.0
ratings_814299.csv,814299,2081.29999999702,../../images/project_ratings/im43.png,43,3,2.0
ratings_814299.csv,814299,1926.8000000044703,../../images/project_ratings/im37.png,37,2,4.0
ratings_854773.csv,854773,3060.79999999702,../../images/project_ratings/im39.png,39,3,4.0
ratings_854773.csv,854773,3534.29999999702,../../images/project_ratings/im41.png,41,3,4.0
ratings_854773.csv,854773,2408.0,../../images/project_ratings/im2.png,2,1,3.0
ratings_854773.csv,854773,3457.20000000298,../../images/project_ratings/im48.png,48,3,3.0
ratings_854773.csv,854773,,../../images/project_ratings/im50.png,50,3,
ratings_854773.csv,854773,2907.6000000089407,../../images/project_ratings/im44.png,44,4,3.0
ratings_854773.csv,854773,,../../images/project_ratings/im33.png,33,2,
ratings_854773.csv,854773,7289.70000000298,../../images/project_ratings/im35.png,35,3,3.0
ratings_854773.csv,854773,,../../images/project_ratings/im40.png,40,3,
ratings_854773.csv,854773,3068.70000000298,../../images/project_ratings/im27.png,27,2,2.0
ratings_854773.csv,854773,2745.29999999702,../../images/project_ratings/im24.png,24,1,2.0
ratings_854773.csv,854773,,../../images/project_ratings/im53.png,53,2,
ratings_854773.csv,854773,7677.099999994039,../../images/project_ratings/im46.png,46,4,2.0
ratings_854773.csv,854773,6786.899999991059,../../images/project_ratings/im3.png,3,3,2.0
ratings_854773.csv,854773,2947.5,../../images/project_ratings/im26.png,26,1,2.0
ratings_854773.csv,854773,2170.79999999702,../../images/project_ratings/im36.png,36,3,2.0
ratings_854773.csv,854773,4546.4000000059605,../../images/project_ratings/im21.png,21,3,2.0
ratings_854773.csv,854773,5021.399999991059,../../images/project_ratings/im10.png,10,3,2.0
ratings_854773.csv,854773,1924.29999999702,../../images/project_ratings/im52.png,52,2,3.0
ratings_854773.csv,854773,2127.5,../../images/project_ratings/im19.png,19,4,3.0
ratings_854773.csv,854773,2129.6000000089407,../../images/project_ratings/im42.png,42,4,3.0
ratings_854773.csv,854773,3131.5999999940395,../../images/project_ratings/im56.png,56,2,3.0
ratings_854773.csv,854773,2337.199999988079,../../images/project_ratings/im17.png,17,4,4.0
ratings_854773.csv,854773,2089.0999999940395,../../images/project_ratings/im31.png,31,2,3.0
ratings_854773.csv,854773,2894.20000000298,../../images/project_ratings/im49.png,49,1,3.0
ratings_854773.csv,854773,2121.3999999910598,../../images/project_ratings/im32.png,32,4,3.0
ratings_854773.csv,854773,1848.8999999910595,../../images/project_ratings/im47.png,47,1,3.0
ratings_854773.csv,854773,2264.3999999910598,../../images/project_ratings/im38.png,38,1,3.0
ratings_854773.csv,854773,1967.0999999940395,../../images/project_ratings/im55.png,55,1,3.0
ratings_854773.csv,854773,3248.70000000298,../../images/project_ratings/im13.png,13,4,3.0
ratings_854773.csv,854773,2675.0,../../images/project_ratings/im22.png,22,1,3.0
ratings_854773.csv,854773,3110.79999999702,../../images/project_ratings/im51.png,51,3,3.0
ratings_854773.csv,854773,1965.5,../../images/project_ratings/im30.png,30,2,3.0
ratings_854773.csv,854773,7897.0,../../images/project_ratings/im34.png,34,3,2.0
ratings_854773.csv,854773,1855.29999999702,../../images/project_ratings/im23.png,23,1,2.0
ratings_854773.csv,854773,2532.5999999940395,../../images/project_ratings/im4.png,4,4,3.0
ratings_854773.csv,854773,3867.1000000089407,../../images/project_ratings/im14.png,14,2,3.0
ratings_854773.csv,854773,6240.4000000059605,../../images/project_ratings/im29.png,29,4,3.0
ratings_854773.csv,854773,1977.4000000059605,../../images/project_ratings/im28.png,28,1,3.0
ratings_854773.csv,854773,3349.29999999702,../../images/project_ratings/im54.png,54,4,4.0
ratings_854773.csv,854773,2024.8999999910595,../../images/project_ratings/im58.png,58,1,3.0
ratings_854773.csv,854773,2037.70000000298,../../images/project_ratings/im18.png,18,4,3.0
ratings_854773.csv,854773,2202.70000000298,../../images/project_ratings/im59.png,59,2,3.0
ratings_854773.csv,854773,2325.5,../../images/project_ratings/im20.png,20,4,3.0
ratings_854773.csv,854773,2548.3999999910598,../../images/project_ratings/im25.png,25,1,3.0
ratings_854773.csv,854773,1992.79999999702,../../images/project_ratings/im6.png,6,2,3.0
ratings_854773.csv,854773,5523.300000011921,../../images/project_ratings/im45.png,45,3,4.0
ratings_854773.csv,854773,1925.6000000089407,../../images/project_ratings/im7.png,7,2,3.0
ratings_854773.csv,854773,2435.79999999702,../../images/project_ratings/im57.png,57,3,3.0
ratings_854773.csv,854773,2645.0,../../images/project_ratings/im1.png,1,2,3.0
ratings_854773.csv,854773,2554.29999999702,../../images/project_ratings/im16.png,16,2,3.0
ratings_854773.csv,854773,4492.0,../../images/project_ratings/im0.png,0,3,3.0
ratings_854773.csv,854773,2578.79999999702,../../images/project_ratings/im15.png,15,2,3.0
ratings_854773.csv,854773,2722.9000000059605,../../images/project_ratings/im5.png,5,3,3.0
ratings_854773.csv,854773,1880.5999999940395,../../images/project_ratings/im11.png,11,2,3.0
ratings_854773.csv,854773,6844.0,../../images/project_ratings/im9.png,9,3,3.0
ratings_854773.csv,854773,1995.699999988079,../../images/project_ratings/im8.png,8,1,3.0
ratings_854773.csv,854773,2432.79999999702,../../images/project_ratings/im12.png,12,1,3.0
ratings_854773.csv,854773,2600.5,../../images/project_ratings/im43.png,43,1,3.0
ratings_854773.csv,854773,1879.0,../../images/project_ratings/im37.png,37,4,3.0
ratings_700692.csv,700692,2740.9000000003725,../../images/project_ratings/im39.png,39,2,4.0
ratings_700692.csv,700692,4542.599999999628,../../images/project_ratings/im41.png,41,2,3.0
ratings_700692.csv,700692,3478.100000000093,../../images/project_ratings/im2.png,2,3,4.0
ratings_700692.csv,700692,7774.400000000372,../../images/project_ratings/im48.png,48,3,4.0
ratings_700692.csv,700692,2640.2000000001863,../../images/project_ratings/im50.png,50,4,3.0
ratings_700692.csv,700692,2619.1999999997206,../../images/project_ratings/im44.png,44,1,2.0
ratings_700692.csv,700692,3338.1999999997206,../../images/project_ratings/im33.png,33,4,3.0
ratings_700692.csv,700692,1364.9000000003723,../../images/project_ratings/im35.png,35,3,2.0
ratings_700692.csv,700692,7615.600000000093,../../images/project_ratings/im40.png,40,4,3.0
ratings_700692.csv,700692,4209.100000000093,../../images/project_ratings/im27.png,27,4,3.0
ratings_700692.csv,700692,,../../images/project_ratings/im24.png,24,2,
ratings_700692.csv,700692,,../../images/project_ratings/im53.png,53,2,
ratings_700692.csv,700692,,../../images/project_ratings/im46.png,46,3,
ratings_700692.csv,700692,,../../images/project_ratings/im3.png,3,4,
ratings_700692.csv,700692,,../../images/project_ratings/im26.png,26,4,
ratings_700692.csv,700692,,../../images/project_ratings/im36.png,36,1,
ratings_700692.csv,700692,,../../images/project_ratings/im21.png,21,3,
ratings_700692.csv,700692,,../../images/project_ratings/im10.png,10,2,
ratings_700692.csv,700692,,../../images/project_ratings/im52.png,52,3,
ratings_700692.csv,700692,,../../images/project_ratings/im19.png,19,2,
ratings_700692.csv,700692,,../../images/project_ratings/im42.png,42,4,
ratings_700692.csv,700692,,../../images/project_ratings/im56.png,56,4,
ratings_700692.csv,700692,,../../images/project_ratings/im17.png,17,1,
ratings_700692.csv,700692,,../../images/project_ratings/im31.png,31,4,
ratings_700692.csv,700692,,../../images/project_ratings/im49.png,49,3,
ratings_700692.csv,700692,,../../images/project_ratings/im32.png,32,2,
ratings_700692.csv,700692,5124.099999999628,../../images/project_ratings/im47.png,47,3,2.0
ratings_700692.csv,700692,1996.2999999998135,../../images/project_ratings/im38.png,38,1,4.0
ratings_700692.csv,700692,2773.8000000002794,../../images/project_ratings/im55.png,55,3,4.0
ratings_700692.csv,700692,4401.5,../../images/project_ratings/im13.png,13,2,3.0
ratings_700692.csv,700692,2476.0999999996275,../../images/project_ratings/im22.png,22,1,2.0
ratings_700692.csv,700692,2408.100000000093,../../images/project_ratings/im51.png,51,1,2.0
ratings_700692.csv,700692,3119.0,../../images/project_ratings/im30.png,30,3,2.0
ratings_700692.csv,700692,2908.5,../../images/project_ratings/im34.png,34,4,2.0
ratings_700692.csv,700692,1854.7000000001865,../../images/project_ratings/im23.png,23,1,3.0
ratings_700692.csv,700692,1624.5,../../images/project_ratings/im4.png,4,1,3.0
ratings_700692.csv,700692,3147.600000000093,../../images/project_ratings/im14.png,14,4,3.0
ratings_700692.csv,700692,2073.5999999996275,../../images/project_ratings/im29.png,29,4,3.0
ratings_700692.csv,700692,2984.2000000001863,../../images/project_ratings/im28.png,28,4,3.0
ratings_700692.csv,700692,2646.899999999907,../../images/project_ratings/im54.png,54,1,3.0
ratings_700692.csv,700692,2635.0999999996275,../../images/project_ratings/im58.png,58,4,2.0
ratings_700692.csv,700692,2189.899999999907,../../images/project_ratings/im18.png,18,2,3.0
ratings_700692.csv,700692,3821.1999999997206,../../images/project_ratings/im59.png,59,2,3.0
ratings_700692.csv,700692,3513.3000000002794,../../images/project_ratings/im20.png,20,1,2.0
ratings_700692.csv,700692,2518.4000000003725,../../images/project_ratings/im25.png,25,3,2.0
ratings_700692.csv,700692,4375.899999999907,../../images/project_ratings/im6.png,6,2,4.0
ratings_700692.csv,700692,4244.700000000186,../../images/project_ratings/im45.png,45,2,3.0
ratings_700692.csv,700692,2332.6999999997206,../../images/project_ratings/im7.png,7,2,4.0
ratings_700692.csv,700692,2374.7000000001863,../../images/project_ratings/im57.png,57,2,3.0
ratings_700692.csv,700692,1744.8999999999069,../../images/project_ratings/im1.png,1,3,5.0
ratings_700692.csv,700692,3728.399999999907,../../images/project_ratings/im16.png,16,2,3.0
ratings_700692.csv,700692,2591.0,../../images/project_ratings/im0.png,0,2,3.0
ratings_700692.csv,700692,2327.2000000001863,../../images/project_ratings/im15.png,15,3,4.0
ratings_700692.csv,700692,1952.7000000001865,../../images/project_ratings/im5.png,5,2,3.0
ratings_700692.csv,700692,2080.399999999907,../../images/project_ratings/im11.png,11,4,3.0
ratings_700692.csv,700692,5362.600000000093,../../images/project_ratings/im9.png,9,2,4.0
ratings_700692.csv,700692,3869.2999999998137,../../images/project_ratings/im8.png,8,4,2.0
ratings_700692.csv,700692,2291.1999999997206,../../images/project_ratings/im12.png,12,2,4.0
ratings_700692.csv,700692,4601.5,../../images/project_ratings/im43.png,43,4,3.0
ratings_700692.csv,700692,4771.5,../../images/project_ratings/im37.png,37,4,3.0
