subject_id,reactionTime,choices_1,choices_2,correct,image_idx
562767,2353.19999998808,3,7,0,68
562767,2220.5,7,6,1,120
562767,1365,4,1,1,81
562767,772.699999988079,9,1,1,187
562767,2634.5,0,2,1,0
562767,NaN,5,0,NaN,102
562767,1111.70000001788,2,9,0,180
562767,719.799999982119,4,7,1,81
562767,1119.80000001192,3,7,1,70
562767,668.5,8,6,1,172
562767,979.59999999404,1,7,1,31
562767,1041.5,0,4,1,2
562767,1768.09999999404,2,3,0,46
562767,1216.90000000596,7,2,1,54
562767,1041.69999998808,4,5,1,86
562767,1124.70000001788,0,8,1,172
562767,1793.19999998808,3,0,1,18
562767,1081.20000001788,1,6,1,122
562767,NaN,8,7,NaN,161
562767,952.299999982119,4,6,1,122
562767,777.09999999404,1,6,1,24
562767,878.09999999404,5,6,1,120
562767,1218,2,7,1,143
562767,889.40000000596,5,1,1,24
562767,1695.30000001192,9,6,1,191
562767,1309.40000000596,6,7,1,130
562767,822.800000011921,9,1,1,31
562767,2305.80000001192,2,0,1,8
562767,1068.09999999404,6,2,1,122
562767,943.09999999404,3,7,1,63
562767,1086.80000001192,2,3,1,63
562767,945.90000000596,2,3,1,76
562767,998.09999999404,9,8,1,172
562767,1095.09999999404,3,1,1,24
562767,1062.5,6,2,1,120
562767,1175.40000000596,7,2,1,140
562767,717.800000011921,1,8,1,24
562767,845.700000017881,7,9,1,140
562767,935.300000011921,1,0,1,22
562767,739.199999988079,7,5,1,140
562767,1018.79999998212,3,6,1,130
562767,1136.79999998212,2,0,1,18
562767,997.40000000596,8,3,1,173
562767,1045.90000000596,4,5,1,102
562767,1443.69999998808,6,2,1,41
562767,938,9,8,1,161
562767,1324.79999998212,0,5,1,101
562767,1404.69999998808,2,1,1,44
562767,1041.09999999404,0,8,1,163
486336,932.100000023842,3,4,1,70
486336,825.300000011921,5,3,1,105
486336,1050.09999996424,4,8,1,163
486336,1299.70000004768,3,9,1,76
486336,1264.10000002384,7,2,1,143
486336,1725.30000001192,1,4,1,86
486336,1157.5,9,2,1,199
486336,1070.30000001192,6,2,1,130
486336,1025.70000004768,2,1,1,25
486336,967.600000023842,8,3,1,161
486336,1392.10000002384,1,5,1,24
486336,1385.69999998808,6,1,1,123
486336,1649.20000004768,0,6,1,120
486336,1505.80000001192,5,9,1,102
486336,1167.19999998808,7,5,1,102
486336,1054.80000001192,9,2,1,191
486336,1344.30000001192,4,6,1,123
486336,1021.20000004768,9,2,1,180
486336,1405.09999996424,8,7,1,143
486336,1547.69999998808,2,4,1,87
486336,1294.5,7,4,1,140
486336,1177.30000001192,1,9,1,31
486336,1306.89999997616,7,9,1,199
486336,1031.29999995232,5,3,1,103
486336,1388.30000001192,4,1,1,87
486336,990.699999988079,7,6,1,123
486336,1289.39999997616,2,8,1,46
486336,1294.30000001192,9,4,1,87
486336,1323.19999998808,3,6,1,70
486336,1294,4,3,1,86
486336,1137.19999998808,3,6,1,123
486336,1012.5,0,7,1,8
486336,1049,9,0,1,8
486336,1186.40000003576,9,3,1,70
486336,1953.19999998808,3,9,1,63
486336,1092.70000004768,3,0,1,2
486336,1072.89999997616,8,4,1,172
486336,2348,0,3,1,8
486336,1016.80000001192,7,0,1,143
486336,1192.39999997616,8,6,1,120
486336,1424.60000002384,7,8,1,163
486336,997.699999988079,5,4,1,105
486336,1277.69999998808,3,2,1,63
486336,1325.59999996424,0,3,1,76
486336,2304.19999998808,0,1,1,8
486336,1393.80000001192,6,5,1,102
486336,1559.19999998808,5,7,1,144
486336,1411.5,6,1,1,22
486336,1009.60000002384,6,7,1,123
486336,972.800000011921,8,2,1,172
486336,1377.69999998808,1,4,1,22
486336,1012.40000003576,5,0,1,2
486336,1109.60000002384,7,0,1,18
486336,883.300000011921,5,1,1,102
486336,781.699999988079,5,1,1,101
486336,1152,6,4,1,123
486336,850.5,7,1,1,22
486336,1047.60000002384,7,3,1,142
486336,1001.70000004768,5,6,1,102
486336,1107.39999997616,2,7,1,44
746773,NaN,8,0,NaN,0
746773,1028.5,1,6,1,123
746773,1104.80000001192,3,5,1,105
746773,600.699999988079,0,2,1,46
746773,963.5,6,4,1,87
746773,1193.5,6,8,1,123
746773,1926.09999999404,9,3,1,63
746773,2192.59999999404,6,3,0,122
746773,1069.59999999404,6,1,1,120
746773,808.300000011921,4,8,1,172
746773,1261,3,6,1,68
746773,938.79999999702,2,7,1,144
746773,2056.29999999702,5,7,1,102
746773,906.399999991059,8,4,1,86
746773,1544.19999998808,5,2,1,102
746773,908.09999999404,5,0,1,105
746773,932.5,7,5,1,105
746773,797.40000000596,3,8,1,161
746773,910.70000000298,1,5,1,101
746773,1127,9,7,1,143
746773,1576.39999999106,9,6,1,122
746773,820.600000008941,5,9,1,199
746773,1105.60000000894,0,6,1,2
746773,2033.79999999702,0,1,0,25
746773,822.59999999404,3,9,1,199
746773,757.5,0,9,1,199
746773,1250.20000000298,7,6,1,143
746773,1036.90000000596,1,7,1,142
746773,693.70000000298,8,9,1,191
746773,688,6,9,1,180
746773,763.59999999404,5,6,1,101
746773,778.399999991059,6,3,1,76
746773,1081.10000000894,0,1,1,18
746773,809.79999999702,1,2,1,41
746773,1155.10000000894,4,9,1,81
746773,1020.29999999702,1,2,1,24
746773,764.100000008941,3,7,1,144
746773,736.899999991059,9,4,1,81
746773,812.79999999702,8,3,1,68
746773,689.5,9,5,1,101
746773,720.5,5,2,1,54
746773,1044.5,7,1,1,25
746773,875.29999999702,8,1,1,22
746773,803.5,5,4,1,86
746773,796.100000008941,9,7,1,191
746773,806.899999991059,6,3,0,120
746773,743.79999999702,7,8,1,173
746773,699.600000008941,3,9,1,180
746773,1108.39999999106,6,8,1,130
746773,662.29999999702,1,9,1,199
746773,827.5,3,5,1,70
746773,686.600000008941,6,0,1,0
746773,806.70000000298,4,6,1,86
746773,917.899999991059,0,4,1,0
746773,744.70000000298,0,7,1,18
746773,1084.79999999702,7,8,1,143
746773,1007.29999999702,9,5,1,105
746773,1020.20000000298,2,6,1,120
746773,878.20000000298,9,5,1,199
746773,993,7,1,1,144
542223,1095.80000000075,4,8,1,85
542223,817.099999997765,8,4,1,81
542223,1000,1,3,1,63
542223,951,4,7,1,143
542223,709.39999999851,0,6,1,18
542223,1183.10000000149,7,8,1,172
542223,816.39999999851,0,7,1,0
542223,711,5,7,1,143
542223,753.5,5,6,1,105
542223,732.10000000149,6,0,1,123
542223,667.89999999851,4,3,1,81
542223,788.699999999255,4,8,1,86
542223,533.89999999851,2,6,1,54
542223,979,9,2,1,46
542223,469,0,5,1,105
542223,1158.60000000149,2,0,1,46
542223,777.199999999255,8,0,1,173
542223,603.70000000298,4,1,1,86
542223,736.199999999255,7,1,1,140
542223,992.199999999255,9,1,1,25
542223,649.60000000149,1,3,1,70
542223,677.10000000149,9,1,1,24
542223,1019.89999999851,9,0,1,191
542223,709.400000002235,5,2,1,105
542223,1173.30000000075,8,4,1,85
542223,661.199999999255,7,3,1,70
542223,1529.19999999925,3,1,1,70
542223,650.900000002235,7,6,1,144
542223,1338.5,3,5,1,102
542223,783.199999999255,1,8,1,31
542223,543.699999999255,3,8,1,76
542223,1145.19999999925,4,1,1,25
542223,808.199999999255,3,8,1,163
542223,632.400000002235,0,8,1,161
542223,552,7,4,1,81
542223,750.199999999255,8,3,1,76
542223,498.29999999702,8,6,1,123
542223,1256.39999999851,9,3,1,187
542223,804.800000000745,4,2,1,81
542223,660.70000000298,4,7,1,87
542223,1425.5,4,9,1,191
542223,1318.19999999925,2,4,1,46
542223,549,8,5,1,163
542223,810.60000000149,8,5,1,103
542223,1264.39999999851,1,4,1,25
542223,991.10000000149,1,8,1,163
542223,959.199999999255,0,5,1,2
542223,777.900000002235,1,5,1,103
542223,1084.60000000149,4,2,1,86
542223,844,0,9,1,191
542223,775,8,7,1,142
542223,943.699999999255,3,5,1,63
542223,533.5,0,9,1,0
542223,1073.79999999702,4,0,1,8
542223,892.800000000745,0,4,1,8
542223,870.800000000745,3,6,1,120
542223,756.300000000745,4,2,1,41
542223,856.89999999851,3,1,1,68
542223,840.699999999255,0,9,1,180
542223,707.699999999255,5,6,1,123
762819,1226.09999990463,9,0,1,2
762819,1450.79999995232,8,1,1,161
762819,1289.89999985695,9,0,1,0
762819,963.299999952316,5,1,1,22
762819,1077,4,0,1,18
762819,1415.5,0,5,1,8
762819,1138.70000004768,0,2,1,2
762819,1195,8,9,1,163
762819,1195.09999990463,7,1,1,142
762819,1170.29999995232,7,4,1,143
762819,1281.20000004768,6,3,1,130
762819,1600.79999995232,0,2,1,44
762819,1068.40000009537,3,5,1,103
762819,1072.90000009537,8,1,1,31
762819,1643,9,4,1,199
762819,1138.30000019073,5,2,1,103
762819,1034.70000004768,7,9,1,142
762819,1572.5,9,8,1,163
762819,1426.60000014305,5,0,1,101
762819,1498.90000009537,2,9,1,199
762819,1179.60000014305,5,2,1,41
762819,1059.40000009537,1,8,1,173
762819,1530.39999985695,4,8,1,81
762819,1448.20000004768,2,4,1,44
762819,1654.79999995232,4,2,1,87
762819,1115.29999995232,1,4,1,31
762819,995.200000047684,1,6,1,25
762819,961.700000047684,9,7,1,180
762819,1673.59999990463,5,1,1,31
762819,1333.39999985695,7,5,1,103
762819,995.600000143051,1,2,1,46
762819,957.600000143051,3,2,1,41
762819,1084,6,1,1,25
762819,1006.10000014305,4,7,1,142
762819,1676.29999995232,1,2,1,25
762819,1314.20000004768,3,6,1,76
762819,1038.5,3,4,1,76
762819,1124,5,1,1,105
762819,1531.20000004768,5,9,1,191
762819,1265,8,3,1,63
762819,1058.10000014305,0,6,1,122
762819,1603.89999985695,1,0,1,24
762819,1291.59999990463,0,4,0,86
762819,1866.20000004768,7,1,1,24
762819,1525.20000004768,9,1,1,199
762819,1529.5,2,8,1,172
762819,979.399999856949,1,7,1,144
762819,1004.70000004768,0,7,1,142
762819,1594.40000009537,8,9,1,161
762819,1424.39999985695,6,8,1,161
762819,1396.40000009537,4,5,1,81
762819,1457.10000014305,5,4,1,81
762819,1452,2,1,1,41
762819,1396.30000019073,8,6,1,122
762819,1423.40000009537,9,7,1,199
762819,1659,1,0,1,0
762819,1292.39999985695,1,2,1,22
762819,1369.59999990463,5,6,1,130
762819,1496.5,0,8,1,173
762819,1436.89999985695,3,1,1,63
951957,1766.70000004768,6,0,1,120
951957,1233.60000002384,3,8,1,172
951957,934.899999976158,5,9,1,187
951957,1106.19999998808,1,6,1,31
951957,939.100000023842,1,3,1,22
951957,943,1,2,1,44
951957,1049.69999998808,1,3,1,25
951957,975.5,8,2,1,163
951957,1366.10000002384,6,3,1,123
951957,1271.19999998808,3,8,1,63
951957,922.800000011921,6,2,1,54
951957,1186.09999996424,3,7,1,68
951957,2072.30000001192,7,6,1,120
951957,960.399999976158,4,1,1,81
951957,746.399999976158,9,1,1,187
951957,728.199999988079,0,2,1,0
951957,1266.19999998808,5,0,1,102
951957,779.399999976158,2,9,1,180
951957,914.399999976158,4,7,1,81
951957,789.5,3,7,1,70
951957,759.299999952316,8,6,1,172
951957,NaN,1,7,NaN,31
951957,730.899999976158,0,4,1,2
951957,NaN,2,3,NaN,46
951957,1176,7,2,1,54
951957,989.699999988079,4,5,1,86
951957,1093.80000001192,0,8,1,172
951957,919.800000011921,3,0,1,18
951957,554,1,6,0,122
951957,815.199999988079,8,7,1,161
951957,NaN,4,6,NaN,122
951957,744.600000023842,1,6,1,24
951957,1133.70000004768,5,6,1,120
951957,1042.69999998808,2,7,1,143
951957,1889.40000003576,5,1,0,24
951957,777.099999964237,9,6,1,191
951957,873.399999976158,6,7,1,130
951957,1893.30000001192,9,1,1,31
951957,1101.69999998808,2,0,1,8
951957,584.899999976158,6,2,1,122
951957,1321.69999998808,3,7,1,63
951957,1149.79999995232,2,3,1,63
951957,798.800000011921,2,3,1,76
951957,1167.60000002384,9,8,1,172
951957,1077.10000002384,3,1,1,24
951957,1232.89999997616,6,2,1,120
951957,1694.80000001192,7,2,1,140
951957,1257.19999998808,1,8,1,24
951957,1060.80000001192,7,9,1,140
951957,749.699999988079,1,0,1,22
951957,745.399999976158,7,5,1,140
951957,1045.69999998808,3,6,1,130
951957,1365.90000003576,2,0,1,18
951957,784.699999988079,8,3,1,173
951957,515.399999976158,4,5,0,102
951957,1025.79999995232,6,2,1,41
951957,1162.40000003576,9,8,1,161
951957,1044.30000001192,0,5,1,101
951957,941.799999952316,2,1,1,44
951957,758.899999976158,0,8,0,163
519121,1949,8,2,0,46
519121,1722.59999999776,4,0,0,2
519121,1436.69999999925,9,5,0,187
519121,1098.69999999925,4,5,1,85
519121,971.300000000745,5,8,0,101
519121,1189.80000000075,9,3,1,191
519121,1018.60000000149,7,8,0,142
519121,883.5,4,2,1,85
519121,982.599999997765,3,0,1,8
519121,983.199999999255,3,4,0,81
519121,1120,1,8,1,161
519121,733.20000000298,3,2,1,68
519121,1305.5,3,1,1,25
519121,873.5,2,5,0,103
519121,878.79999999702,8,4,0,163
519121,707.800000000745,8,4,1,173
519121,1396,1,2,1,54
519121,1185.69999999925,7,4,1,144
519121,793.60000000149,8,7,0,173
519121,1023.89999999851,0,7,0,144
519121,1103.40000000224,0,1,1,0
519121,1135.69999999925,4,9,1,187
519121,1857.69999999925,0,2,1,54
519121,904.699999999255,7,9,1,187
519121,1043.59999999776,2,8,1,41
519121,895.099999997765,3,1,1,22
519121,2621.60000000149,6,5,0,122
519121,1083.69999999925,6,7,1,144
519121,1735.60000000149,9,4,1,180
519121,1346.69999999925,6,9,1,123
519121,1001.5,2,9,1,54
519121,941.699999999255,2,7,1,41
519121,1093.60000000149,3,7,1,76
519121,1258.40000000224,7,1,1,31
519121,1270.5,8,7,1,144
519121,986.599999997765,0,3,1,18
519121,1151.19999999925,8,5,1,173
519121,1653.5,5,3,1,102
519121,1438.69999999925,1,0,1,25
519121,1179.90000000224,0,2,1,18
519121,938.699999999255,9,7,1,187
519121,1507.40000000224,4,8,1,173
519121,989.39999999851,2,0,1,44
519121,1105.40000000224,9,7,1,142
519121,1627.59999999776,1,6,1,130
519121,1067.89999999851,2,0,1,41
519121,1515.5,9,1,1,180
519121,1343.10000000149,1,5,1,102
519121,1313.30000000075,4,2,1,54
519121,1479.30000000075,3,5,1,101
519121,974,4,5,1,105
519121,1094.5,0,7,1,140
519121,1289.59999999776,9,5,1,102
519121,1548.80000000075,6,7,0,122
519121,949.400000002235,2,9,1,191
519121,1179.5,9,0,1,180
519121,2027.69999999925,7,0,1,0
519121,1090.69999999925,4,9,0,85
519121,1701.70000000298,4,5,1,87
519121,1045.5,2,1,1,22
764886,1264.70000000298,7,9,1,144
764886,1125.70000000298,2,6,1,123
764886,1195.30000001192,5,4,1,103
764886,910.90000000596,4,6,1,81
764886,863.59999999404,7,0,1,144
764886,1290.10000000894,2,4,1,85
764886,1048.09999999404,6,8,1,122
764886,1134.20000000298,6,4,1,81
764886,1030.09999999404,2,4,1,86
764886,1291.5,1,4,1,24
764886,1250.20000000298,6,3,1,63
764886,1031,4,8,1,161
764886,1124.40000000596,6,1,1,31
764886,792.800000011921,4,3,1,76
764886,855.600000008941,6,9,1,187
764886,695.59999999404,3,4,1,86
764886,738.40000000596,9,7,1,144
764886,1269,4,6,1,87
764886,1127.79999999702,6,1,1,130
764886,1133.20000000298,3,4,1,87
764886,1124.5,1,3,1,31
764886,1791.89999999106,8,5,1,102
764886,1009.19999998808,0,3,1,63
764886,1381.19999998808,9,0,1,18
764886,1298,7,8,1,144
764886,832.20000000298,9,8,1,180
764886,1293.79999999702,1,4,1,85
764886,2249.39999999106,8,0,1,8
764886,1263.30000001192,6,5,1,130
764886,1305.60000000894,4,5,1,101
764886,1031.29999999702,0,7,1,143
764886,1064.09999999404,7,0,1,142
764886,1315.90000000596,1,8,1,25
764886,1710,0,6,1,123
764886,1379.10000000894,1,0,1,2
764886,1162.5,7,3,1,76
764886,1168.09999999404,7,6,1,140
764886,927,5,8,1,105
764886,1051.09999999404,1,9,1,24
764886,865.399999991059,2,9,1,46
764886,735.899999991059,2,5,1,41
764886,998.100000008941,8,5,1,105
764886,833.399999991059,4,9,1,199
764886,1184,3,4,1,63
764886,718.79999999702,6,4,1,130
764886,2788.89999999106,8,6,1,130
764886,1331.90000000596,7,3,1,68
764886,1043.90000000596,8,0,1,161
764886,917.40000000596,6,8,1,120
764886,1280.79999999702,1,0,1,18
764886,1062.40000000596,5,3,1,68
764886,1243.5,6,7,1,142
764886,1473.90000000596,4,7,1,86
764886,1038.20000000298,0,9,1,18
764886,889.59999999404,1,3,1,24
764886,1084,5,3,1,76
764886,926.800000011921,9,3,1,180
764886,1125.69999998808,5,8,1,163
764886,772.70000000298,7,6,1,122
764886,817,5,8,1,173
656102,761.699999999255,6,8,1,173
656102,980.70000000298,7,9,1,143
656102,623.599999997765,7,5,1,142
656102,561.300000000745,2,5,1,44
656102,919.29999999702,7,4,1,87
656102,770.800000000745,7,2,1,44
656102,959,2,5,1,54
656102,777,3,7,1,142
656102,871.699999999255,6,8,1,163
656102,525.699999999255,2,0,1,0
656102,1199,6,2,1,123
656102,1024,6,4,1,86
656102,713.699999999255,0,3,1,68
656102,727.900000002235,7,2,1,144
656102,592.5,6,4,1,122
656102,672.10000000149,0,9,1,2
656102,1022.90000000224,6,7,1,140
656102,715.10000000149,8,2,1,41
656102,765.300000000745,9,2,1,187
656102,588.89999999851,8,6,1,173
656102,644.699999999255,2,6,1,44
656102,565.699999999255,4,0,1,87
656102,968.099999997765,7,4,1,85
656102,675.699999999255,6,5,1,105
656102,555.800000000745,9,3,1,76
656102,1062.39999999851,3,0,1,68
656102,1311.5,9,4,1,85
656102,903.699999999255,1,9,1,25
656102,938.60000000149,2,6,1,130
656102,905.900000002235,7,6,1,142
656102,816.900000002235,6,0,1,130
656102,529.400000002235,8,9,1,173
656102,527.699999999255,3,5,1,68
656102,939.199999999255,7,2,1,46
656102,654.300000000745,5,7,1,101
656102,854.900000002235,7,9,1,191
656102,802.20000000298,2,7,1,140
656102,717.39999999851,2,7,1,46
656102,768,8,1,1,25
656102,533.20000000298,0,8,1,2
656102,752.300000000745,1,5,1,105
656102,517.60000000149,9,3,1,199
656102,1030.19999999925,4,1,1,85
656102,835.599999997765,9,4,1,86
656102,666.20000000298,3,6,0,63
656102,662.300000000745,3,2,1,70
656102,639.60000000149,7,5,1,143
656102,1051,0,1,1,22
656102,1046.5,2,6,1,46
656102,707.70000000298,4,1,1,22
656102,621.800000000745,4,5,1,103
656102,782.39999999851,5,1,1,103
656102,567.79999999702,9,1,1,191
656102,650.199999999255,3,0,1,63
656102,433.10000000149,0,8,1,0
656102,700.900000002235,8,5,1,101
656102,796.400000002235,5,7,1,140
656102,684.800000000745,1,6,1,120
656102,573.79999999702,7,5,1,101
656102,797.800000000745,9,8,1,187
342820,898.699999999255,6,8,1,173
342820,774,7,9,1,143
342820,549.199999999255,7,5,1,142
342820,817.699999999255,2,5,1,44
342820,856.89999999851,7,4,1,87
342820,772.70000000298,7,2,1,44
342820,694.89999999851,2,5,1,54
342820,995.89999999851,3,7,1,142
342820,796.79999999702,6,8,1,163
342820,845.89999999851,2,0,1,0
342820,997.699999999255,6,2,1,123
342820,869.89999999851,6,4,1,86
342820,509.89999999851,0,3,1,68
342820,1076.29999999702,7,2,1,144
342820,514.300000000745,6,4,1,122
342820,608.5,0,9,1,2
342820,1307.5,6,7,1,140
342820,766.5,8,2,1,41
342820,733.79999999702,9,2,1,187
342820,459.60000000149,8,6,1,173
342820,474.800000000745,2,6,1,44
342820,730.800000000745,4,0,1,87
342820,600.900000002235,7,4,0,85
342820,688.400000002235,6,5,1,105
342820,738.60000000149,9,3,1,76
342820,726.39999999851,3,0,1,68
342820,1454.40000000224,9,4,1,85
342820,1718.30000000075,1,9,1,25
342820,902,2,6,1,130
342820,819.60000000149,7,6,1,142
342820,601.599999997765,6,0,1,130
342820,553,8,9,1,173
342820,470.39999999851,3,5,1,68
342820,954.900000002235,7,2,1,46
342820,652.5,5,7,1,101
342820,833.800000000745,7,9,1,191
342820,787.89999999851,2,7,1,140
342820,710.20000000298,2,7,1,46
342820,908.39999999851,8,1,1,25
342820,763.300000000745,0,8,1,2
342820,828.599999997765,1,5,1,105
342820,751.89999999851,9,3,1,199
342820,1013.80000000075,4,1,1,85
342820,1543.30000000075,9,4,1,86
342820,1498.59999999776,3,6,1,63
342820,906.800000000745,3,2,1,70
342820,536.10000000149,7,5,1,143
342820,1106,0,1,1,22
342820,756.300000000745,2,6,1,46
342820,1089.69999999925,4,1,1,22
342820,664.20000000298,4,5,1,103
342820,951.800000000745,5,1,1,103
342820,644.10000000149,9,1,1,191
342820,639.300000000745,3,0,1,63
342820,696.199999999255,0,8,1,0
342820,932.800000000745,8,5,1,101
342820,888,5,7,1,140
342820,552.79999999702,1,6,1,120
342820,585.199999999255,7,5,1,101
342820,865.599999997765,9,8,1,187
667934,1162.79999999981,6,0,1,120
667934,1026.89999999944,3,8,1,172
667934,916.700000000186,5,9,1,187
667934,1014.70000000019,1,6,1,31
667934,883.099999999627,1,3,1,22
667934,1067.29999999981,1,2,1,44
667934,972,1,3,1,25
667934,907.599999999627,8,2,1,163
667934,1081.29999999981,6,3,1,123
667934,2992.79999999981,3,8,1,63
667934,1013.60000000056,6,2,1,54
667934,903.300000000745,3,7,1,68
667934,942.600000000559,7,6,1,120
667934,1102,4,1,1,81
667934,887.5,9,1,1,187
667934,779.600000000559,0,2,1,0
667934,1399.30000000075,5,0,1,102
667934,742.600000000559,2,9,1,180
667934,836.200000000186,4,7,1,81
667934,1560.5,3,7,1,70
667934,787.900000000373,8,6,1,172
667934,1943.29999999981,1,7,1,31
667934,978.700000000186,0,4,1,2
667934,1298.29999999981,2,3,1,46
667934,1422.70000000019,7,2,1,54
667934,1929.20000000019,4,5,0,86
667934,1096.20000000019,0,8,1,172
667934,914.700000000186,3,0,1,18
667934,1198.20000000019,1,6,1,122
667934,1175.89999999944,8,7,1,161
667934,991,4,6,1,122
667934,1189.5,1,6,1,24
667934,877,5,6,1,120
667934,922.200000000186,2,7,1,143
667934,1385.29999999981,5,1,1,24
667934,1035.40000000037,9,6,1,191
667934,1534.29999999981,6,7,1,130
667934,1184.39999999944,9,1,1,31
667934,924.700000000186,2,0,1,8
667934,1297.29999999981,6,2,1,122
667934,1931.29999999981,3,7,1,63
667934,1200.40000000037,2,3,1,63
667934,1096.79999999981,2,3,1,76
667934,1107.20000000019,9,8,1,172
667934,989.599999999627,3,1,1,24
667934,1335.69999999925,6,2,1,120
667934,1293,7,2,1,140
667934,1247.29999999981,1,8,1,24
667934,1384.89999999944,7,9,1,140
667934,1441.10000000056,1,0,1,22
667934,978.200000000186,7,5,1,140
667934,1731.60000000056,3,6,1,130
667934,1169.09999999963,2,0,1,18
667934,1076.70000000019,8,3,1,173
667934,1410.09999999963,4,5,0,102
667934,972.299999999814,6,2,1,41
667934,968.400000000373,9,8,1,161
667934,964.599999999627,0,5,1,101
667934,1339.59999999963,2,1,1,44
667934,1074.20000000019,0,8,1,163
638186,913.900000000373,8,0,1,0
638186,701.400000000373,1,6,1,123
638186,675.699999999255,3,5,1,105
638186,953.799999998882,0,2,1,46
638186,1023.80000000075,6,4,1,87
638186,1357.59999999963,6,8,1,123
638186,1752.09999999963,9,3,1,63
638186,1260.09999999963,6,3,1,122
638186,1029,6,1,1,120
638186,935.400000000373,4,8,1,172
638186,1011.40000000037,3,6,1,68
638186,1053,2,7,1,144
638186,1787.69999999925,5,7,0,102
638186,983.900000000373,8,4,1,86
638186,1275.30000000075,5,2,1,102
638186,946.199999999255,5,0,1,105
638186,1075.59999999963,7,5,1,105
638186,837.900000000373,3,8,1,161
638186,725.599999999627,1,5,1,101
638186,687.5,9,7,1,143
638186,1009.5,9,6,1,122
638186,746,5,9,1,199
638186,1124.40000000037,0,6,1,2
638186,1486.89999999851,0,1,1,25
638186,912.699999999255,3,9,1,199
638186,667.400000000373,0,9,1,199
638186,1121.19999999925,7,6,1,143
638186,1144.09999999963,1,7,1,142
638186,765.599999999627,8,9,1,191
638186,642.60000000149,6,9,1,180
638186,905.699999999255,5,6,1,101
638186,995.700000001118,6,3,1,76
638186,1197.5,0,1,1,18
638186,870.900000000373,1,2,1,41
638186,1213.69999999925,4,9,1,81
638186,1689.39999999851,1,2,1,24
638186,895,3,7,1,144
638186,1489.5,9,4,1,81
638186,1003.30000000075,8,3,1,68
638186,1159.90000000037,9,5,1,101
638186,863.299999998882,5,2,1,54
638186,833,7,1,1,25
638186,665.599999999627,8,1,1,22
638186,1567.80000000075,5,4,1,86
638186,1226,9,7,1,191
638186,1429.5,6,3,1,120
638186,1041.70000000112,7,8,1,173
638186,616.400000000373,3,9,1,180
638186,1074.5,6,8,1,130
638186,822.300000000745,1,9,1,199
638186,1130,3,5,1,70
638186,884.599999999627,6,0,1,0
638186,1071.90000000037,4,6,1,86
638186,877.5,0,4,1,0
638186,985.10000000149,0,7,1,18
638186,1079.69999999925,7,8,1,143
638186,904.89999999851,9,5,1,105
638186,1021.90000000037,2,6,1,120
638186,973.900000000373,9,5,1,199
638186,1134.90000000037,7,1,1,144
378256,1303.90000003576,8,9,0,199
378256,1046.30000001192,4,3,1,87
378256,789.699999988079,7,9,1,180
378256,1113.39999997616,2,8,1,44
378256,767.100000023842,7,5,1,144
378256,954.300000011921,2,5,1,101
378256,686.800000011921,0,8,1,8
378256,481.699999988079,2,5,0,102
378256,815.300000011921,9,5,1,103
378256,747,3,6,0,122
378256,558,5,9,1,105
378256,1066.10000002384,9,5,1,191
378256,708.5,8,6,1,161
378256,1098.5,0,7,1,2
378256,1037.19999998808,4,7,1,144
378256,1774.29999995232,7,4,1,142
378256,760.900000035763,3,5,1,76
378256,1007.30000001192,2,9,1,187
378256,702.400000035763,7,4,0,86
378256,1047.5,7,2,1,142
378256,1541.19999998808,4,7,1,140
378256,449.5,0,5,0,102
378256,738.699999988079,0,4,1,18
378256,899.5,8,1,1,173
378256,780.199999988079,2,8,1,54
378256,1970.59999996424,3,2,1,46
378256,1490.30000001192,5,8,1,172
378256,985.900000035763,9,6,1,123
378256,2228.30000001192,1,9,0,187
378256,2367.80000001192,2,8,1,163
378256,1646.10000002384,0,2,1,41
378256,1362.5,9,6,1,130
378256,1309.60000002384,3,7,1,143
378256,746.799999952316,1,7,1,24
378256,767.300000011921,8,6,1,163
378256,1151.10000002384,2,5,0,105
378256,1039.30000001192,0,1,1,2
378256,1407.19999998808,1,0,1,31
378256,572.600000023842,5,6,0,122
378256,1115,0,6,1,130
378256,1212.80000001192,8,3,1,70
378256,1048.09999996424,8,1,1,172
378256,1017.10000002384,1,4,0,81
378256,811.300000011921,3,8,1,70
378256,621.400000035763,1,8,1,22
378256,2242.79999995232,6,5,1,101
378256,880.199999988079,5,4,1,101
378256,539.5,6,9,0,199
378256,1452.69999998808,1,8,1,172
378256,884.099999964237,3,9,1,70
378256,1001.5,4,6,1,130
378256,2175.30000001192,3,9,0,187
378256,1296.80000001192,8,4,1,87
378256,2671.39999997616,4,3,0,63
378256,871.399999976158,8,4,1,161
378256,781.699999988079,1,5,1,31
378256,1098,5,4,1,85
378256,2464.60000002384,8,7,1,172
378256,997.600000023842,8,1,1,163
378256,884.5,9,4,1,191
542203,679,8,2,1,46
542203,712.09999999404,4,0,1,2
542203,538,9,5,1,187
542203,544.40000000596,4,5,1,85
542203,577.40000000596,5,8,1,101
542203,575,9,3,1,191
542203,644.79999999702,7,8,1,142
542203,510.399999991059,4,2,1,85
542203,614.90000000596,3,0,1,8
542203,565,3,4,1,81
542203,617.29999999702,1,8,1,161
542203,517.899999991059,3,2,1,68
542203,615.70000000298,3,1,1,25
542203,701.40000000596,2,5,1,103
542203,602.79999999702,8,4,1,163
542203,784.5,8,4,1,173
542203,671.79999999702,1,2,1,54
